id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4605245,"central, new, 2 bed rooms, fully furnished",7670987,Barish,,Grünerløkka,59.92775489999999,10.7528013,Entire home/apt,1873,2,24,2024-09-08,0.23,2,361,8,
4666436,Wonderful view from modern loft.Private bathroom,24143829,Gabriella,,St. Hanshaugen,59.92286,10.74414,Private room,300,28,363,2024-06-01,3.10,1,81,5,
4668478,Room 2 - Cozy room in a spacious central apartment,24152273,John,,Sentrum,59.91008,10.74472,Private room,696,2,521,2024-09-24,4.41,2,104,96,
4769685,"Idyll på Bogstad - Balkong, gateparkering, stille",15749792,Christina,,Vestre Aker,59.95982,10.63408,Entire home/apt,1000,1,6,2024-09-11,2.61,1,258,6,
4793883,Cozy and Modern Apartment in Oslo,23206026,Ole,,Gamle Oslo,59.9026,10.77463,Private room,507,3,134,2024-09-09,1.12,2,28,5,
4796813,Centrally located on cozy Bislett,24719005,Åsmund,,St. Hanshaugen,59.92925447643764,10.733004988558985,Entire home/apt,,3,10,2024-01-03,0.49,2,0,1,
4870214,Modern and delicate - city center,25052678,Erlend,,Gamle Oslo,59.90703,10.76109,Entire home/apt,1220,30,39,2024-02-05,0.38,1,136,2,
4930691,Grand and spasious flat in amazing area,25399934,Julian Nazario,,Sagene,59.93478,10.76934,Entire home/apt,500,2,141,2024-08-04,1.23,2,0,13,
4982705,"Lovely loft, Grunerløkka",25686140,Gunn,,Grünerløkka,59.92381,10.75783,Entire home/apt,521,10,13,2019-06-03,0.12,1,38,0,
4986624,"Beautiful home in the heart of Oslo, Grünerløkka.",24503534,Egil,,Grünerløkka,59.9236,10.77162,Entire home/apt,979,4,139,2024-09-15,1.76,1,147,24,
5020047,Authentic Neighborhood - Fjord view,25899668,Audun,,Nordstrand,59.86912,10.78488,Entire home/apt,1200,3,38,2017-09-03,0.33,1,13,0,
5024485,Koselig ettroms i hyggelig område,25929251,Bente,,Vestre Aker,59.9507,10.66094,Entire home/apt,650,2,0,,,1,177,0,
5028708,Charming Sagene near city/woods,15410825,Kristina,,Sagene,59.9391,10.75792,Entire home/apt,1000,5,25,2017-12-26,0.23,1,301,0,
5059612,A big room in the heart of Oslo!,8473666,Marianne,,St. Hanshaugen,59.92513,10.73455,Private room,700,2,63,2019-09-08,0.54,1,6,0,
5107705,Modern flat in urban Grünerløkka,26393830,Mari Sofie,,Grünerløkka,59.926405242600865,10.769813183429877,Entire home/apt,1643,2,0,,,1,364,0,
5118549,"Penthouse, Central in Oslo",26453346,Niklas,,St. Hanshaugen,59.91847,10.75144,Entire home/apt,1600,50,31,2024-08-05,0.28,1,159,1,
5144959,Charming room with balcony in central Oslo,2517564,Marit,,Frogner,59.91379,10.70721,Private room,824,4,48,2024-08-02,0.43,1,107,7,
5157527,Over the roofs of Oslo!,3163651,Axel & Björn,,Frogner,59.91237,10.71256,Private room,645,1,262,2024-09-22,2.24,1,70,45,
5158785,Nice apartment in attractive neighborhood,26613318,Kirsti Baird,,St. Hanshaugen,59.93187,10.7402,Entire home/apt,730,3,109,2024-08-18,0.95,1,284,11,
5163188,"Central, familyfriendly, 3 bedrooms & 2 balconies",26704811,Malin Aurbakken,,St. Hanshaugen,59.92699,10.73385,Entire home/apt,2586,3,29,2024-08-07,0.29,1,5,4,
5198364,"Central & spacious in Oslo, 70 sq.m 2 bedrooms",15304153,Christian,,Frogner,59.92085,10.72469,Entire home/apt,,3,209,2024-09-01,1.79,2,0,16,
5204770,"High standard, bath & balcony",4729453,Henrik,,Grünerløkka,59.92455,10.75503,Entire home/apt,1500,4,139,2024-09-14,1.20,1,309,10,
5240023,Modern home by the sea,27118609,Anita,,Nordstrand,59.87647,10.75992,Entire home/apt,2100,1,7,2019-08-03,0.06,1,280,0,
5245768,Rekkehus sentralt i Oslo,26914565,Eirik H.,,Gamle Oslo,59.91636,10.79993,Entire home/apt,,3,1,2024-07-24,0.45,1,0,1,
5265935,New & cozy apartment central in Oslo,22729777,Petter,,Gamle Oslo,59.90978,10.78027,Entire home/apt,,3,9,2022-08-14,0.08,1,0,0,
5366696,Corner park view - Grünerløkka - whole apartment!,7107208,Hunter,,Grünerløkka,59.92799,10.76326,Entire home/apt,,3,53,2024-09-01,0.70,1,0,7,
5496116,very central cozy apartment in Oslo,5518783,K.E,,Grünerløkka,59.93119,10.77894,Private room,800,1,574,2023-08-08,4.95,1,298,0,
5497153,Cozy apt in trendy Grunerløkka!,24455330,Stein,,Grünerløkka,59.92583,10.76238,Entire home/apt,1297,21,21,2023-05-20,0.19,1,363,0,
5518957,Central design penthouse/loft w/balcony & views!,4339807,Kristian,,Gamle Oslo,59.91382,10.76555,Private room,1399,2,244,2023-06-01,2.11,5,364,0,
5558812,Central and charming apartment,23529589,Iselin,,St. Hanshaugen,59.92692,10.73264,Entire home/apt,3000,3,31,2022-07-12,0.27,1,363,0,
5662555,New apartment centrally located,23939349,Amir,,Gamle Oslo,59.91169,10.78966,Entire home/apt,3999,1,0,,,1,269,0,
5674155,"Spacious apartment with garden in Nordstrand, Oslo",19013392,Elin,,Nordstrand,59.85072,10.79816,Entire home/apt,1500,6,19,2022-07-29,0.19,2,0,0,
5676908,Central studio apartment,21132725,Kjersti,,Gamle Oslo,59.91408,10.7771,Entire home/apt,,3,1,2015-05-04,0.01,1,0,0,
5681214,Double bedroom in central Oslo,13333586,Gudrun,,Gamle Oslo,59.91115,10.7712,Shared room,999,4,65,2023-10-02,0.56,1,364,1,
5696767,Convenient and central in Oslo,7359201,Christoffer,,Grünerløkka,59.92642,10.77586,Entire home/apt,1714,3,113,2024-09-22,0.98,1,152,20,
5720089,Beautiful apartment in the center of Oslo,29658372,Enrica,,St. Hanshaugen,59.9196468,10.7490558,Private room,987,2,13,2023-08-30,0.50,1,102,0,
5844908,Tøyen,14896611,Ola,,Gamle Oslo,59.9141,10.77286,Entire home/apt,950,2,54,2024-08-06,0.48,1,161,2,
5900034,Modern apartment in central Oslo,24936647,Bjørn,,Gamle Oslo,59.91327,10.78717,Entire home/apt,949,3,121,2024-09-21,1.07,1,9,22,
5925718,Pendlerutleie m/parkering,679142,Ole Henrik,,Sagene,59.93961,10.7533,Private room,375,200,0,,,1,365,0,
5928619,Oslo Luxury Family home 140m2 3/4bed Royal palace,30609420,Tora Birgitte,,Frogner,59.92093,10.71614,Entire home/apt,4143,2,264,2024-09-11,2.33,1,232,21,
5965839,"Central, 2 balconies, amazing view!",3802957,Thor Bjarne,,Gamle Oslo,59.91272,10.7791,Entire home/apt,1250,4,35,2024-09-06,0.32,1,177,3,
5966289,Room in upscale area of town.,5173490,Jorun,,Frogner,59.91946,10.70101,Private room,434,30,42,2023-08-17,0.38,3,139,0,
5977992,"Private room in large, modern & bright appt",31032843,Karen,,Frogner,59.93059,10.71872,Private room,620,1,135,2024-09-20,2.11,1,72,33,
5995321,Spacious and modern loft apartment,10562987,Lena,,Frogner,59.92579,10.71421,Entire home/apt,2700,7,10,2023-08-31,0.09,1,358,0,
6062057,Cool and central area!,24325253,Ola,,Grünerløkka,59.9252552,10.7766387,Entire home/apt,,1,15,2024-06-27,1.37,1,0,15,
6064316,Castle Suite,5916460,Oscar,,Frogner,59.91737,10.71998,Entire home/apt,3643,4,23,2020-07-25,0.20,2,91,0,
6117216,Cozy and Central Town house with beautiful garden,14805422,Behnam,,Gamle Oslo,59.91859,10.79919,Entire home/apt,3000,7,1,2015-07-18,0.01,1,124,0,
6207986,Charming apartment in Torshov,9283905,Gunn-Helen,,Sagene,59.93385,10.77464,Entire home/apt,1500,2,12,2018-10-28,0.15,1,89,0,
6240734,Central Townhouse Grünerløkka 123m2,32395040,Kristian,,Grünerløkka,59.9224,10.77031,Entire home/apt,2700,7,2,2017-08-06,0.02,1,173,0,
6250740,Summer in Oslo by the Royal Castle,32418787,Gard,,Frogner,59.91342,10.72603,Entire home/apt,4650,7,19,2024-07-19,0.19,1,99,2,
6291412,Cozy clean rooms next to ski jump,20207928,Maryam,,Vestre Aker,59.96001,10.66799,Private room,400,1,52,2017-08-21,0.46,1,44,0,
6302172,Fantastisk designleilighet,3825131,Torbjørn,,Sentrum,59.91108,10.74653,Entire home/apt,1714,2,36,2024-08-09,0.32,1,280,7,
6307120,"St. Hanshaugen, sentralt!",32809847,Kjetil,,St. Hanshaugen,59.92736,10.74383,Entire home/apt,22786,365,0,,,1,365,0,
6308895,PerfectCentrl/Mon Bed for 2 pers,30008380,Martin,,Sagene,59.94276,10.75876,Private room,714,3,41,2024-06-28,0.36,1,363,2,
6402964,Oslo downtown getaway,2333040,Alfonso,,Grünerløkka,59.91903,10.76494,Entire home/apt,689,2,259,2024-09-22,2.28,2,63,26,
6435945,Familie house by the river,33596585,Nina,,Vestre Aker,59.95369,10.63435,Entire home/apt,4500,2,1,2023-07-03,0.07,1,358,0,
6445477,Fargerik Grünerløkka-leilighet,6573190,Sabine,,Grünerløkka,59.92585,10.76149,Entire home/apt,1500,10,0,,,1,26,0,
6492479,"Central, modern penthouse apartment",33932901,Rasmus,,St. Hanshaugen,59.92314,10.73639,Entire home/apt,2000,5,24,2022-07-18,0.23,1,173,0,
6505060,Walking distance to the best of Oslo (and 2 baths),24798550,Carina,,Gamle Oslo,59.90085,10.76378,Entire home/apt,2800,4,103,2024-09-08,0.92,1,150,3,
6527011,Spacious and modern family house,3879156,Daniel,,Nordstrand,59.8719993,10.7980273,Entire home/apt,2500,13,13,2024-08-02,0.90,1,63,8,
6547765,Leilighet nær Grünerløkka,34249409,Synnøve,,Sagene,59.933226974316156,10.75989193370732,Entire home/apt,,2,13,2024-04-11,0.84,1,0,7,
6565575,"Big&bright duplex by the woods, close to downtown.",4602911,Erik,,Østensjø,59.8956,10.84506,Entire home/apt,2200,5,9,2024-08-19,0.08,1,72,1,
6605223,Spacious home in the heart of Oslo,24041179,Ylva Eline,,St. Hanshaugen,59.93003,10.73886,Entire home/apt,,3,25,2024-08-02,0.25,1,0,2,
6619651,Family friendly | Free parking | EV charging,17004543,Anne Grete,,Gamle Oslo,59.90896,10.77607,Entire home/apt,1750,3,112,2024-09-22,0.99,1,116,20,
6658421,Welcome to Ekeberg!,31995797,Marie,,Nordstrand,59.89792,10.78315,Entire home/apt,,5,6,2024-06-30,0.05,1,0,1,
6676382,"IN The Heart  of City  Center, 3 Rooms Apartment",20437055,Maurizio,,Sentrum,59.911428101607804,10.74696807414136,Entire home/apt,1429,1,113,2024-09-13,1.02,22,365,8,
6683376,Rosenborggata,14970044,Helene,,Frogner,59.92475,10.72333,Entire home/apt,600,2,3,2019-08-01,0.04,1,153,0,
6689920,"Adamstuen, Oslo",21606363,Peder,,St. Hanshaugen,59.93169,10.73461,Entire home/apt,3800,6,17,2024-07-26,0.15,1,60,1,
6700889,"Ekeberg, Oslo. Quiet area close to the center",35075152,Bo,,Nordstrand,59.90004,10.78946,Entire home/apt,1500,5,51,2024-09-01,0.51,1,63,6,
6737697,Spectacular views at Holmenkollen - Oslo,35283799,Richard,,Vestre Aker,59.95708,10.68165,Entire home/apt,1500,4,0,,,1,83,0,
6780359,Modern and peaceful by the river,25852850,Tove,,Sagene,59.93823,10.76653,Entire home/apt,1275,3,60,2024-07-26,0.54,1,30,5,
6790732,Charming apartment in the heart of Grünerløkka,30119134,Tore,,Grünerløkka,59.92607,10.75692,Entire home/apt,1029,3,27,2024-09-15,0.24,1,282,7,
6829607,Renovated 2019 : Modern studio in trendy Torshov,17962646,Natalja,,Sagene,59.93256,10.76188,Entire home/apt,633,60,58,2024-08-16,0.52,1,210,2,
6839556,Peaceful bedroom in lovely space,11032236,Nora,,Sagene,59.93606,10.77013,Private room,645,30,25,2024-03-31,0.22,1,284,2,
6860362,"Central design penthouse: balcony, views & hammock",4339807,Kristian,,Gamle Oslo,59.91372,10.76573,Entire home/apt,3499,1,184,2024-08-18,1.72,5,269,11,
6867478,Perfect holiday home in charming Torshov,99191,Ragnhild,,Sagene,59.93432,10.76403,Entire home/apt,2100,5,15,2024-07-27,0.20,1,225,3,
6873509,Delightful apt with treadmill and balcony,36021129,Jenny Elisabeth,,Frogner,59.91788,10.70363,Entire home/apt,1500,5,18,2024-06-29,0.21,1,36,3,
6896471,Leilighet i Oslo sentrum,36137058,Joakim Lund,,Gamle Oslo,59.91225590000001,10.7704717,Entire home/apt,969,1,26,2024-09-17,8.39,1,278,26,
6917856,"Retro-style flat, cool roof-terrace",24670842,Christine,,Gamle Oslo,59.91299,10.77281,Entire home/apt,,10,5,2017-04-11,0.05,1,0,0,
6929395,Large and cozy living room in Grunerløkka,7280131,Yvonne,,Grünerløkka,59.92212,10.75826,Private room,490,5,129,2024-05-19,1.15,1,214,12,
6930704,"Two rooms, private bathroom, peaceful & central",27805820,Elise,,Nordre Aker,59.95569,10.78121,Private room,821,3,61,2024-08-02,0.54,1,316,2,
6933541,Charming flat in Grünerløkka,7915178,Oyunn,,Grünerløkka,59.92367,10.75664,Entire home/apt,1700,3,22,2024-08-04,0.20,1,102,4,
6946951,Charming flat close to Grünerløkka,36424346,Maren,,Sagene,59.9344,10.75234,Entire home/apt,,4,31,2024-08-23,0.28,1,0,5,
6955550,Very cozy apartment with balcony.,36467084,Erik,,Nordstrand,59.86609,10.82043,Entire home/apt,2429,4,25,2021-08-06,0.22,1,178,0,
6991859,"Tveita, Oslo",8029615,Helene U.,,Alna,59.9166,10.84154,Private room,385,31,4,2022-07-30,0.05,1,87,0,
7029374,Embassy area close to the Vigeland park,36851793,Erlend,,Frogner,59.92017,10.69859,Private room,1000,2,40,2024-09-16,0.36,1,84,13,
7030545,Charming Small house Holmenkollen,36852267,Elsebeth,,Vestre Aker,59.97232,10.65068,Entire home/apt,1050,1,442,2024-08-26,3.94,2,247,51,
7058228,Central appartment in Oslo.,31172803,Kais,,Gamle Oslo,59.90923,10.76137,Entire home/apt,1114,3,45,2023-07-02,0.42,1,80,0,
7072283,Large BR in central design loft w/NY style views!,4339807,Kristian,,Gamle Oslo,59.91372,10.76573,Private room,1528,2,54,2024-05-18,0.49,5,269,1,
7072447,Loft appartment with roof terasse,20261230,Hilde,,Frogner,59.92081,10.70628,Entire home/apt,3000,2,86,2023-08-08,0.77,1,365,0,
7109771,Studio apartment 10mins from Oslo Cent. station.,13015683,Linda,,Bjerke,59.925819396972656,10.810927391052246,Entire home/apt,570,1,45,2024-08-16,1.59,5,230,8,
7114210,"Hus på Grefsen – 100m fra flybuss, trikk og T-bane",5704563,Ingebjørg Sofie,,Nordre Aker,59.944683478540945,10.781328226983637,Entire home/apt,2250,7,0,,,1,192,0,
7114239,Penthouse apartment with big roof terrace,21028807,Gunnar,,Sentrum,59.91726,10.7366,Entire home/apt,2100,4,46,2024-08-26,0.43,1,121,10,
7118745,"Sjarmerende og sentral med balkong, 2 soverom",36698666,Ingrid Andersson,,Sagene,59.93101,10.76036,Entire home/apt,1400,6,20,2024-07-21,0.18,1,58,1,
7153102,Charming flat central location,26048817,Eva Christin,,Gamle Oslo,59.9024,10.77085,Entire home/apt,,7,18,2018-11-04,0.16,1,0,0,
7161686,Centrally located 2 bedr apt - child friendly,1610119,Lene,,Gamle Oslo,59.900940988778665,10.774834104483563,Entire home/apt,,7,11,2019-12-31,0.11,1,0,0,
7174166,Sunny balcony. 10 min from the Øya festival.,22711361,Christen,,Gamle Oslo,59.91421,10.76657,Entire home/apt,,2,1,2021-09-20,0.03,1,0,0,
7228493,A Gem!  Summer 2025,25602393,Ella Heidi,,Nordstrand,59.89003,10.77104,Entire home/apt,2074,4,78,2024-09-22,0.70,1,112,14,
7267591,Ultra Central Oslo (Bogstadveien),38053736,Håkon,,Frogner,59.92331,10.72527,Entire home/apt,958,500,5,2015-09-04,0.04,1,363,0,
7276630,"3br/1ba Apt. - Sleeps 2, 3, or 5 - Iconic Norsk",38098962,Tomas,,Nordre Aker,59.94778,10.76142,Entire home/apt,1350,6,51,2024-08-28,0.50,1,265,5,
7288742,"Modern, sunny apartment in Oslo (Grünerløkka)",1647698,Lars,,Grünerløkka,59.91777,10.75989,Entire home/apt,3015,3,9,2023-08-22,0.08,1,189,0,
7289999,"Oslo: very central, spacious, quiet, huge garden",10903945,Helle,,Nordre Aker,59.93825149536133,10.724614143371582,Entire home/apt,,5,29,2024-07-26,0.26,1,0,2,
7335523,Nydelig fargerik kunstnerbolig med hage,15992701,Ingrid,,Nordre Aker,59.96031,10.77793,Entire home/apt,,2,10,2024-07-28,1.11,1,0,10,
7393869,Charming 45m² apt *Easy access to public transport,21797294,Henrik,,Grünerløkka,59.93123,10.77818,Entire home/apt,1757,1,59,2024-09-21,0.57,1,365,6,
7406891,Cozy 1890’s flat near Botanical Gardens,36347287,Linn Christin,,Gamle Oslo,59.91504,10.76458,Entire home/apt,750,3,30,2024-04-28,0.28,1,23,2,
7434631,Fully renovated cozy apartment  in the old town,24006533,Erik,,Gamle Oslo,59.90719,10.78461,Entire home/apt,1179,120,172,2023-12-26,1.54,1,303,1,
7456610,"Central, 100m to subway, balcony, free parking",39058778,Olof,,Grünerløkka,59.92297638440978,10.794045215344239,Entire home/apt,890,2,11,2024-09-13,0.80,1,17,9,
7496694,2 min from Royal Palace,23930728,Jo,,Frogner,59.916,10.71937,Entire home/apt,750,6,105,2024-09-26,1.06,1,148,9,
7537978,Charming city house,39465180,Christina,,Frogner,59.92213,10.70113,Entire home/apt,2629,3,23,2019-08-27,0.26,1,96,0,
7589692,"Private Room i central, new apt, fully furnish apt",7670987,Barish,,Grünerløkka,59.928681806013145,10.752174172851685,Private room,740,2,52,2024-05-20,0.47,2,180,1,
7590570,Flott leilighet på Frogner,39008931,Øystein,,Frogner,59.91639,10.71444,Entire home/apt,,5,74,2024-09-12,0.67,1,2,6,
7617562,cute appartment central Oslo,39950901,Camilla,,Gamle Oslo,59.90993,10.8056,Entire home/apt,1500,2,1,2015-09-06,0.01,1,88,0,
7710554,Modern central 40m² apartment Frogner near Solli,25384153,Stian Alexander,,Frogner,59.91687,10.71272,Entire home/apt,1195,1,236,2024-09-07,3.98,3,347,69,
7730191,Nice room in modern apt.,11453959,Vibeke,,Gamle Oslo,59.9123,10.77339,Private room,714,2,106,2024-08-23,0.96,1,365,7,
7823310,The Copper Door!  Your PRIVATE studio in Oslo.,41190026,Jannike,,Vestre Aker,59.93871,10.69992,Private room,2932,1,195,2020-01-30,1.79,2,363,0,
7829621,Apartment in an upscale neighborhoo,41086580,Eivind,,St. Hanshaugen,59.92604,10.74233,Private room,,2,0,,,1,364,0,
7837541,Cosy by the woods and the hospital,41285520,Henrik,,Nordre Aker,59.95442,10.71616,Entire home/apt,630,30,12,2024-06-06,0.11,1,329,1,
7883313,In middle center privat room,20437055,Maurizio,,Sentrum,59.91027,10.74744,Private room,2286,3,0,,,22,365,0,
7923993,Modern & Central Two Story Penthouse,41785894,David,,Gamle Oslo,59.90763,10.77845,Entire home/apt,1206,2,14,2024-08-04,0.13,1,3,1,
7974926,Modern townhouses | view | child friendly |,42090226,Thomas,,Nordstrand,59.89391,10.79793,Entire home/apt,,3,8,2024-07-27,0.30,1,0,3,
8018761,Charming flat in quiet surroundings,36852267,Elsebeth,,Vestre Aker,59.97177,10.6512,Entire home/apt,900,1,171,2024-08-20,1.55,2,330,11,
8176989,Comfy doublebed in 17m2 room close to Bogstadveien,40397308,Maria,,Frogner,59.92732,10.72478,Private room,528,30,235,2024-08-31,2.38,2,21,10,
8226153,Torggata Apartments Urban Loft,43377571,Murat,,St. Hanshaugen,59.91699,10.75491,Entire home/apt,870,2,1,2024-05-18,0.22,3,354,1,
8226608,Cozy annex in central Oslo,13196955,Berge,,Gamle Oslo,59.91286959975402,10.778914578258991,Entire home/apt,1250,5,12,2024-07-31,0.75,1,301,7,
8266700,3 Bedroom apt. in central Oslo!,43587043,Lars,,Gamle Oslo,59.9103,10.76345,Entire home/apt,3210,4,121,2024-08-22,1.14,1,358,12,
8307605,Nice studio on an island 5 km from Oslo downtown,43800304,Brigitte,,Nordstrand,59.86638,10.75923,Entire home/apt,750,7,214,2024-05-23,2.02,1,182,5,
8454734,"Pontoppidansgate 15 C, 0462 Oslo",44500660,Vibeke,,Sagene,59.93646,10.75073,Entire home/apt,1480,3,69,2024-06-17,0.63,1,24,1,
8456012,Light and bright at St. Hanshaugen,44510267,Marianne,,St. Hanshaugen,59.92629,10.74532,Entire home/apt,740,14,4,2024-09-05,0.30,2,356,3,
8549629,"Bed & Breakfast in shared flat, Grunerløkka",45005599,Pia,,Grünerløkka,59.926,10.75704,Private room,800,1,0,,,1,178,0,
8567942,Colorful and light near center,2922649,Malin,,St. Hanshaugen,59.91944,10.74275,Private room,1480,1,17,2023-04-16,0.27,1,270,0,
8593144,Mysig hybel / Cosy apartment in Oslo,45223227,Lena,,Bjerke,59.93795,10.80103,Entire home/apt,900,3,33,2024-08-13,0.38,1,87,8,
8593840,Drammensveien 116D,45225500,Bjørnar,,Frogner,59.91913,10.6906,Entire home/apt,850,7,29,2024-05-06,0.27,1,68,2,
8646531,Lys og lekker hjørneleilighet sentralt på Skøyen.,4931100,Annichen,,Ullern,59.92279815673828,10.679585456848145,Entire home/apt,2100,5,12,2024-08-17,0.12,1,330,3,
8650548,Studio apartment in the middle of Oslo city center,26175197,Joakim,,Sentrum,59.9113,10.74451,Entire home/apt,1700,2,238,2024-09-08,2.21,1,354,14,
8687040,Spacious apartment in calm area,19286053,Andreas Arnfinn,,Sagene,59.92960992146806,10.753125122753898,Entire home/apt,700,1,4,2024-07-31,0.90,2,77,4,
8746104,"Cosy apartment in Oslo, close to the subway",26900576,Vibeke-Maria,,Grünerløkka,59.93174,10.78666,Private room,550,2,64,2024-09-06,0.59,1,365,4,
8786284,Tveggja hæða íbúð í Osló,42293282,Arnar,,Sagene,59.93571900022588,10.760730192167877,Entire home/apt,,1,24,2024-06-17,2.39,1,0,24,
8841715,Påls cosy cottage in the city,42168789,Pål,,St. Hanshaugen,59.92501,10.74053,Entire home/apt,,5,4,2016-12-16,0.04,1,365,0,
8858988,Sjarmerende Torshovleilighet,46378090,Stine,,Sagene,59.937033061653736,10.768390064901121,Entire home/apt,2000,4,6,2024-08-09,0.80,1,256,6,
8897987,Cosy and light flat in trendy area,32113348,Cecilie,,Grünerløkka,59.9217,10.76807,Entire home/apt,1100,2,19,2024-09-24,0.17,1,167,5,
8914716,Unique 4 rooms factory apartment - 105m2,30606089,Antonio,,Gamle Oslo,59.914967,10.795384,Entire home/apt,1990,2,44,2024-01-03,1.10,3,25,2,
9005193,Big & bright appartment in Oslo,47026671,Sverre,,St. Hanshaugen,59.92505,10.73493,Entire home/apt,1400,4,7,2024-08-19,0.07,1,117,1,
